Training information

epoch, type, accuracy, MSE, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
10, train, 0.0, 0.45738897576881343, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10, val, 0.0, 0.4553604266927674, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11, train, 0.0, 0.45653100205136654, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11, val, 0.0, 0.45434019333635656, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12, train, 0.0, 0.45575032804832916, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12, val, 0.0, 0.45666646311994563, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13, train, 0.0, 0.4554440236050576, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13, val, 0.0, 0.4526673587431977, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14, train, 0.0, 0.4550905865755342, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14, val, 0.0, 0.4541090137179287, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15, train, 0.0, 0.4545044692456628, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15, val, 0.0, 0.45488197308365236, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16, train, 0.0, 0.45412283916426066, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16, val, 0.0, 0.4528191591258022, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17, train, 0.0, 0.45406131036292874, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17, val, 0.0, 0.4527217649705474, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18, train, 0.0, 0.45392277562865607, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18, val, 0.0, 0.4526864619219833, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19, train, 0.0, 0.45348443427051155, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19, val, 0.0, 0.453087028403858, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20, train, 0.0, 0.4534953979244379, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20, val, 0.0, 0.45135695745499926, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21, train, 0.0, 0.453315082024163, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21, val, 0.0, 0.4517767321527592, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22, train, 0.0, 0.4532730929664507, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22, val, 0.0, 0.45188643958096936, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23, train, 0.0, 0.45321289214677235, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23, val, 0.0, 0.4548939537982979, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24, train, 0.0, 0.4530621190528175, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24, val, 0.0, 0.4510557894869509, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25, train, 0.0, 0.4528984085126069, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25, val, 0.0, 0.4526045988755144, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26, train, 0.0, 0.45285191608057423, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26, val, 0.0, 0.45100193708375463, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27, train, 0.0, 0.4526493569305128, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27, val, 0.0, 0.4541132604072769, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28, train, 0.0, 0.45272877644733645, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28, val, 0.0, 0.4515191196262286, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29, train, 0.0, 0.4525463309555409, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29, val, 0.0, 0.45196211709044937, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30, train, 0.0, 0.45227197423239884, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30, val, 0.0, 0.4534735298896671, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31, train, 0.0, 0.45248823916551284, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31, val, 0.0, 0.4513972321113668, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32, train, 0.0, 0.4522310701311709, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32, val, 0.0, 0.4521751455233374, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33, train, 0.0, 0.45229019196355097, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33, val, 0.0, 0.45028270866152614, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34, train, 0.0, 0.45204237920166934, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34, val, 0.0, 0.4510808091449357, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35, train, 0.0, 0.45200138109986016, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35, val, 0.0, 0.451965980270419, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36, train, 0.0, 0.4519916896514857, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36, val, 0.0, 0.4508396263131144, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37, train, 0.0, 0.45171035786513364, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37, val, 0.0, 0.4499776768151925, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38, train, 0.0, 0.45165052588850846, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38, val, 0.0, 0.45023930520136823, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39, train, 0.0, 0.4514678243165687, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39, val, 0.0, 0.45000476787857435, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40, train, 0.0, 0.4512782190537602, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40, val, 0.0, 0.4504469151493555, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41, train, 0.0, 0.45083328899149566, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41, val, 0.0, 0.45151030674905424, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42, train, 0.0, 0.4506736246367551, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42, val, 0.0, 0.44883430691575676, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43, train, 0.0, 0.45031389697298546, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43, val, 0.0, 0.449679095269591, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44, train, 0.0, 0.44991786595143995, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44, val, 0.0, 0.44895833027653526, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45, train, 0.0, 0.44897372116587764, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45, val, 0.0, 0.4517005446171447, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46, train, 0.0, 0.448031420867914, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46, val, 0.0, 0.4478099156729349, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47, train, 0.0, 0.44610392933661336, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47, val, 0.0, 0.4435034936555207, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48, train, 0.0, 0.4427343149235892, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48, val, 0.0, 0.4418933152068179, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49, train, 0.0, 0.43704169749414806, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49, val, 0.0, 0.4450112295470362, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Test information

accuracy, mse, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
0.0, 1.1687111565973223, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1
