Training information

epoch, type, accuracy, MSE, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
11, train, 0.8804250442754453, 0.014633100633503877, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11, val, 0.8655560183256976, 0.024480787702029758, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
12, train, 0.885300552140848, 0.013588212653590896, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12, val, 0.8726364014993753, 0.023564298054787953, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
13, train, 0.890134388998854, 0.01261289525129112, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13, val, 0.8733027905039566, 0.023564910500111388, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
14, train, 0.8937597666423586, 0.011767757193059888, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14, val, 0.8774677217825906, 0.02311131339461327, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
15, train, 0.8995937076778832, 0.010966659448788012, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15, val, 0.8733027905039566, 0.02375959293731144, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
16, train, 0.9043650380247943, 0.0102933480554073, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16, val, 0.8730528946272387, 0.02361178855784339, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0
17, train, 0.9085321387644546, 0.009606834348706982, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17, val, 0.8715535193669305, 0.023530092408221612, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
18, train, 0.9108240441712678, 0.009070788579429103, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18, val, 0.8792169929196169, 0.02386056649388952, 1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,0.99,0.99
19, train, 0.9143869153036774, 0.008614538314815226, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19, val, 0.8877967513536027, 0.022184530022192086, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
20, train, 0.9184498385248463, 0.008087191792806338, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20, val, 0.8897126197417743, 0.022785695483580816, 1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,1.0,1.0
21, train, 0.9196166267319512, 0.007639570870857527, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21, val, 0.8828821324448146, 0.022646479164937592, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
22, train, 0.9226377747682051, 0.007271250391142126, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22, val, 0.8907122032486464, 0.022106940733989257, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
23, train, 0.9257631003229503, 0.006932714534156238, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23, val, 0.8866305705955851, 0.022565017774747998, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
24, train, 0.9273465986040212, 0.006610209785527438, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24, val, 0.8896293211162016, 0.022187571595882232, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
25, train, 0.9307011146994478, 0.006307200101727857, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25, val, 0.8881299458558933, 0.022503903245770968, 1.0,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,1.0
26, train, 0.9333888946765289, 0.0060756382108880175, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26, val, 0.8941274468971262, 0.021845878922509984, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0
27, train, 0.9354932805500573, 0.005847670362667483, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27, val, 0.8978758850478967, 0.02158069306274195, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
28, train, 0.9384519220752162, 0.005571512776913438, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28, val, 0.8942940441482715, 0.022225799776354555, 1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,1.0,1.0
29, train, 0.9404312949265549, 0.005423049149541956, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29, val, 0.8970428987921699, 0.021654648720941413, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
30, train, 0.9419314511928326, 0.005249524617597872, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30, val, 0.8965431070387339, 0.021590133473823995, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0
31, train, 0.9448692572142932, 0.005055327426889852, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31, val, 0.898042482299042, 0.021851710122571706, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
32, train, 0.9462444004583811, 0.005004649640572013, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32, val, 0.8959600166597251, 0.021566999127815144, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
33, train, 0.948932180435462, 0.004841478947875024, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33, val, 0.897292794668888, 0.021279002239847893, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
34, train, 0.9497239295759975, 0.004714226992925141, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34, val, 0.8995418575593502, 0.021485975208249835, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
35, train, 0.9515782894051463, 0.004621221214113145, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35, val, 0.9012078300708039, 0.02157328863082073, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
36, train, 0.9541410563600375, 0.004491191079846072, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36, val, 0.9007080383173678, 0.021288505658404202, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,0.99,1.0
37, train, 0.9547869569746849, 0.004390843590026698, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37, val, 0.8992086630570596, 0.02161731772408838, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
38, train, 0.9566413168038337, 0.004295417463414612, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38, val, 0.899625156184923, 0.02187407686663124, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
39, train, 0.9571205333888947, 0.0042312694038990056, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39, val, 0.9010412328196584, 0.021354848191576094, 1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,1.0,1.0
40, train, 0.9589540577143453, 0.004139929294687924, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40, val, 0.8999583506872136, 0.02167714123907583, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
41, train, 0.9605792270028128, 0.004046912874365681, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41, val, 0.9019575177009579, 0.021398698252831184, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
42, train, 0.9613709761433482, 0.003979136490116532, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42, val, 0.9041232819658476, 0.02134576171356175, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
43, train, 0.9620793832690905, 0.003903672839236759, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43, val, 0.9032069970845481, 0.021419827644552393, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
44, train, 0.9634753620168768, 0.003828015676496119, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44, val, 0.9025406080799667, 0.021258128532729254, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
45, train, 0.9645796437128867, 0.003755172647495451, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45, val, 0.9034568929612662, 0.021430799872493324, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
46, train, 0.9661006354828628, 0.0037009775511669426, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46, val, 0.9051228654727197, 0.021197008937542394, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
47, train, 0.9673090946973643, 0.0036308117303654208, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47, val, 0.9047063723448563, 0.021315891793904793, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
48, train, 0.968600895926659, 0.0035804663726448182, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48, val, 0.9047063723448563, 0.02145653811366854, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
49, train, 0.9696426711115741, 0.0035334877340841802, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49, val, 0.9039566847147023, 0.021375029577807268, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
Test information

accuracy, mse, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
0.9081, 0.021783190951596542, 1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,0.99,0.99
