Training information

epoch, type, accuracy, MSE, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
20, train, 0.940993853526409, 0.006848707647582477, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20, val, 0.8984589754269054, 0.023374313419299218, 1.0,1.0,1.0,0.99,0.99,0.99,1.0,1.0,1.0,0.99
21, train, 0.9415564121262632, 0.006586758141469541, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21, val, 0.9006247396917951, 0.02352555954854215, 1.0,0.99,1.0,0.99,0.99,0.99,1.0,1.0,1.0,0.99
22, train, 0.9461818939472861, 0.006180671112665628, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22, val, 0.8976259891711786, 0.02374496757161542, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
23, train, 0.9475570371913741, 0.0058768626307851195, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23, val, 0.899875052061641, 0.023255043232283192, 1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
24, train, 0.9511199083237837, 0.005515965022711423, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24, val, 0.8994585589337776, 0.02371699366527287, 1.0,0.99,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
25, train, 0.9527867486196478, 0.005240547545817916, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25, val, 0.9038733860891295, 0.023457627667765536, 1.0,0.99,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
26, train, 0.956245442233566, 0.005035965597529682, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26, val, 0.9032902957101208, 0.023264602000133094, 1.0,0.99,1.0,0.99,0.99,0.99,1.0,0.99,1.0,1.0
27, train, 0.9573705594332743, 0.0049228584644385375, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27, val, 0.9032069970845481, 0.023369919246884474, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
28, train, 0.9594541098031045, 0.004669972749140986, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28, val, 0.906872136609746, 0.022803130616450704, 1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99,1.0,0.99
29, train, 0.9624544223356599, 0.004484933366345002, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29, val, 0.906872136609746, 0.02272946175575623, 1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
30, train, 0.9650588602979477, 0.004361589555703887, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30, val, 0.902207413577676, 0.02333653873574636, 1.0,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,0.99
31, train, 0.9669132201270966, 0.004247772129829835, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31, val, 0.9070387338608913, 0.022528495795066328, 1.0,1.0,1.0,0.99,0.99,0.99,1.0,0.99,1.0,0.99
32, train, 0.9688300864673404, 0.004149936740686288, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32, val, 0.9062057476051645, 0.022880416627426972, 1.0,1.0,0.99,1.0,0.99,0.99,1.0,0.99,0.99,0.99
33, train, 0.9704552557558079, 0.00404697591027686, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33, val, 0.9075385256143274, 0.023034704306350993, 1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
34, train, 0.972747161162621, 0.003960428305574358, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34, val, 0.9082882132444815, 0.02285088122527418, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,0.99,0.99
35, train, 0.973913949369726, 0.0039052289355178404, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35, val, 0.9055393586005831, 0.023140332808718793, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99
36, train, 0.9743098239399938, 0.003861182525722374, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36, val, 0.9107038733860892, 0.02248769890910205, 1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
37, train, 0.9767684133763934, 0.0037881539644120383, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37, val, 0.9100374843815077, 0.02298711513907358, 1.0,0.99,0.99,0.99,1.0,0.99,1.0,0.99,0.99,0.99
38, train, 0.9762058547765392, 0.0037499881076323797, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38, val, 0.9107038733860892, 0.022393556081242126, 1.0,0.99,1.0,0.99,0.99,0.99,1.0,0.99,1.0,0.99
39, train, 0.9782685696426711, 0.0036795930179796045, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39, val, 0.9098708871303623, 0.022907654061530263, 1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
40, train, 0.9779352015834982, 0.003658836285182001, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40, val, 0.9115368596418159, 0.0229224926102384, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
41, train, 0.9779977080945932, 0.0035981864564298654, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41, val, 0.9107038733860892, 0.0223892941208372, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
42, train, 0.9788519637462235, 0.003553547119174878, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42, val, 0.9121199500208247, 0.022598987716408357, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
43, train, 0.9790394832795083, 0.0034839851213561966, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43, val, 0.9096209912536443, 0.022630500551314135, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
44, train, 0.9811647046567351, 0.003418777943975645, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44, val, 0.9123698458975427, 0.022579557019021878, 1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
45, train, 0.9831649130117721, 0.0033618626286562267, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45, val, 0.9119533527696793, 0.02260859630214456, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99
46, train, 0.9831232420043755, 0.0033265593751640623, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46, val, 0.9130362349021242, 0.022756345839356252, 1.0,0.99,1.0,0.99,0.99,0.99,1.0,0.99,1.0,0.99
47, train, 0.9840816751744973, 0.0032838713365846255, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47, val, 0.9123698458975427, 0.022807343891656978, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
48, train, 0.9849776018335243, 0.0032594722693187698, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48, val, 0.9133694294044148, 0.02246869240961444, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.99
49, train, 0.9852067923742056, 0.0032294410994634475, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49, val, 0.9127030403998334, 0.022609003804103075, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99
Test information

accuracy, mse, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
0.9145, 0.02089959976964928, 1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.99,1.0,0.99
