Training information

epoch, type, accuracy, MSE, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
10, train, 0.9112824252526305, 0.016806083200118848, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
10, val, 0.8966264056643065, 0.028793010623029115, 0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
11, train, 0.9150744869257215, 0.016147475074756452, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
11, val, 0.8929612661391088, 0.028943241087637423, 1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,0.99,0.98
12, train, 0.9184915095322429, 0.015318931990548167, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
12, val, 0.8943773427738443, 0.028332832703453822, 1.0,0.99,1.0,0.98,1.0,0.99,1.0,0.99,0.99,0.99
13, train, 0.9227627877903948, 0.014307395067803865, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
13, val, 0.8978758850478967, 0.02875779520806292, 0.99,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.98
14, train, 0.9261589748932181, 0.013500175355107497, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
14, val, 0.8940441482715535, 0.030433294698894695, 0.99,1.0,0.99,0.98,1.0,1.0,1.0,0.99,0.99,0.98
15, train, 0.927534118137306, 0.01321810078996512, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
15, val, 0.8997917534360683, 0.02835320535736226, 0.99,1.0,1.0,0.99,1.0,1.0,0.99,0.99,0.99,0.99
16, train, 0.9312428377956037, 0.012488696646133312, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16, val, 0.9046230737192836, 0.027994308913315703, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,0.99,0.98
17, train, 0.9333680591728305, 0.012124405926116981, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17, val, 0.9057059558517284, 0.02852254657053168, 1.0,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.98,0.99
18, train, 0.936305865194291, 0.011563985751383019, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
18, val, 0.902457309454394, 0.02924813040614508, 1.0,1.0,1.0,0.98,0.99,0.99,1.0,0.99,0.99,0.99
19, train, 0.9378060214605688, 0.01084126505614716, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19, val, 0.9027905039566847, 0.029500888181502, 0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.98
20, train, 0.9423689967704969, 0.010360394937658333, 1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0
20, val, 0.9041232819658476, 0.029106089173292937, 0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
21, train, 0.9437233045108866, 0.009964853882377563, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21, val, 0.906872136609746, 0.02742927794217532, 1.0,0.99,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99
22, train, 0.9448484217105948, 0.00964737349824342, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22, val, 0.9109537692628071, 0.028149528040510817, 0.99,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99
23, train, 0.9488696739243672, 0.009271077692757422, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23, val, 0.9032902957101208, 0.028768119945976004, 0.99,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.98
24, train, 0.947619543702469, 0.009143785529311138, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24, val, 0.9103706788837984, 0.027841560398797014, 0.99,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,0.98
25, train, 0.9506406917387228, 0.008599285707027074, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25, val, 0.9100374843815077, 0.028168794018535497, 1.0,1.0,1.0,0.98,0.99,0.99,0.99,0.99,0.99,0.99
26, train, 0.9532659652047089, 0.008113706489857852, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26, val, 0.9108704706372345, 0.02746398275899135, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,1.0,0.98
27, train, 0.9545577664340036, 0.007960858372727371, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27, val, 0.9115368596418159, 0.028985417163991476, 1.0,1.0,1.0,0.98,0.99,0.99,0.99,0.99,0.99,0.99
28, train, 0.9570996978851963, 0.007628421865110437, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28, val, 0.9108704706372345, 0.028632207980461614, 0.99,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,0.99
29, train, 0.9564746327742473, 0.007393113107587517, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29, val, 0.9085381091211995, 0.029427881726563503, 0.99,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,0.99
30, train, 0.9590165642254401, 0.007182208563454968, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30, val, 0.9101207830070804, 0.02949861365442627, 1.0,1.0,1.0,0.99,0.99,1.0,1.0,0.99,0.99,0.98
31, train, 0.9614126471507448, 0.00682685015380354, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31, val, 0.9137859225322782, 0.027839849217627447, 0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
32, train, 0.9629336389207209, 0.006596471735731551, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32, val, 0.9142857142857143, 0.028077607119150742, 0.99,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.98
33, train, 0.9642879466611105, 0.006357481316094683, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33, val, 0.9152852977925864, 0.02819902414233336, 0.99,1.0,1.0,0.98,0.99,0.99,0.99,0.99,0.99,0.99
34, train, 0.9658506094384832, 0.006163998566473903, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34, val, 0.9152852977925864, 0.028712729699477368, 0.99,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
35, train, 0.9659339514532764, 0.006135116208056045, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35, val, 0.9130362349021242, 0.029073299459999296, 0.99,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.98
36, train, 0.9672465881862694, 0.006040722627076317, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36, val, 0.9157850895460224, 0.028324437535723734, 0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
37, train, 0.9689550994895302, 0.005788200825708563, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37, val, 0.9132861307788421, 0.02889649036352589, 0.99,1.0,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.98
38, train, 0.9701218876966351, 0.005590501897173131, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38, val, 0.9170345689296127, 0.02910827261585039, 0.99,1.0,1.0,0.99,0.99,0.99,1.0,0.99,0.99,0.99
39, train, 0.9715178664444213, 0.005420500957112546, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39, val, 0.9147022074135777, 0.028213397696283032, 0.99,1.0,1.0,0.98,0.99,0.99,0.99,0.99,0.99,0.99
40, train, 0.9732472132513803, 0.00522703988285334, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40, val, 0.9175343606830487, 0.02840121726848701, 0.99,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
41, train, 0.9744556724658818, 0.005206364625781839, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41, val, 0.9132028321532695, 0.02939776549392172, 0.99,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
42, train, 0.9762266902802376, 0.005062139332778892, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42, val, 0.9162015826738859, 0.02879280212997254, 1.0,1.0,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.99
43, train, 0.9774559849984373, 0.005004285492882174, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43, val, 0.9174510620574761, 0.028135637325929597, 0.99,1.0,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.99
44, train, 0.9790394832795083, 0.004847572332538159, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44, val, 0.9177842565597668, 0.028681680312293435, 1.0,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
45, train, 0.9807271590790707, 0.004766536741943705, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45, val, 0.9168679716784673, 0.028795830882998676, 1.0,1.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,0.98
46, train, 0.9818314407750808, 0.004719620666525783, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46, val, 0.9171178675551853, 0.028249431433354184, 1.0,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
47, train, 0.9836232940931346, 0.004638460548616985, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47, val, 0.9179508538109121, 0.028360783515219822, 1.0,1.0,0.99,0.99,0.99,0.99,1.0,0.99,0.99,0.99
48, train, 0.9844567142410667, 0.0046067502567822315, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48, val, 0.9172844648063307, 0.028738842697915153, 0.99,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.98
49, train, 0.9848525888113345, 0.0045711742372321375, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49, val, 0.9178675551853395, 0.028652998659149463, 1.0,1.0,0.99,0.98,0.99,0.99,1.0,0.99,0.99,0.99
Test information

accuracy, mse, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
0.9233, 0.027282597012161836, 1.0,1.0,0.99,0.99,0.99,0.99,0.99,1.0,0.99,0.99
