epoch, type, accuracy, MSE, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
30, train, 0.9851234503594124, 0.003718046527597167, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30, val, 0.9228654727197001, 0.02198233468512144, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
31, train, 0.9855609959370768, 0.0036881751936136257, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31, val, 0.9249479383590171, 0.021327853255453885, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
32, train, 0.9865611001145953, 0.003603162272912929, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32, val, 0.9246147438567264, 0.02162688164922865, 1.0,1.0,0.99,0.99,1.0,0.99,0.99,0.99,1.0,0.99
33, train, 0.9881029273882697, 0.0035176428388771466, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33, val, 0.9246147438567264, 0.021490624312283848, 1.0,1.0,0.99,0.99,1.0,0.99,0.99,0.99,1.0,0.99
34, train, 0.9890613605583914, 0.003479351402323409, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34, val, 0.9253644314868804, 0.021335583838979447, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
35, train, 0.9899572872174185, 0.0034179294208528535, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35, val, 0.9246147438567264, 0.021494269660969588, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
36, train, 0.9899989582248151, 0.003391761902208485, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36, val, 0.9237817576009996, 0.021508683645233322, 1.0,1.0,0.99,0.99,1.0,0.99,0.99,0.99,1.0,0.99
37, train, 0.9867069486404834, 0.00347590207377586, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37, val, 0.9252811328613078, 0.02143168266753971, 1.0,1.0,0.99,0.99,1.0,0.99,0.99,0.99,1.0,0.99
38, train, 0.9876028752995104, 0.0033666410477644895, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38, val, 0.9253644314868804, 0.021582381410521743, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
39, train, 0.989165538076883, 0.0032879032468859995, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39, val, 0.9261974177426072, 0.021293095150235697, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
40, train, 0.9921033440983436, 0.0032078723115104048, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40, val, 0.9253644314868804, 0.021375840763950403, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
41, train, 0.9926033961871028, 0.0032031142344002366, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41, val, 0.9256976259891712, 0.02121219778945912, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
42, train, 0.9923533701427232, 0.0031936026383876876, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42, val, 0.9253644314868804, 0.02129911605202152, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
43, train, 0.9915616210021877, 0.0031964388960342965, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43, val, 0.9262807163681799, 0.021292275663076687, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
44, train, 0.9915407854984895, 0.0031542521514154086, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44, val, 0.9237817576009996, 0.02150055535587658, 1.0,1.0,0.99,0.99,1.0,0.99,0.99,0.99,1.0,0.99
45, train, 0.9918116470465673, 0.003125275040927046, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45, val, 0.9266972094960433, 0.021221522546927232, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
46, train, 0.9931242837795604, 0.003081667079760517, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46, val, 0.9273635985006248, 0.021295722163042735, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
47, train, 0.9934159808313366, 0.0030638441799604164, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47, val, 0.9244481466055811, 0.02183543660258996, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
48, train, 0.992749244712991, 0.003060610128403201, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48, val, 0.9266139108704706, 0.021120164884770885, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
49, train, 0.9927284092092926, 0.003039689847806726, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49, val, 0.9272802998750521, 0.021342327906417612, 1.0,1.0,0.99,0.99,1.0,0.99,1.0,0.99,1.0,0.99
Test information

accuracy, mse, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
0.9297, 0.02165153650731452, 1.0,0.99,0.99,1.0,1.0,0.99,0.99,1.0,1.0,0.99
