Training information

epoch, type, accuracy, MSE, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
34, val, 0.9259475218658892, 0.02234156177752493, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,0.99,0.99
35, train, 0.9897280966767371, 0.003322737570990774, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35, val, 0.9255310287380258, 0.022368828035078586, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,0.99,0.99
36, train, 0.9896030836545473, 0.0033077289689973327, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36, val, 0.9258642232403166, 0.022344372734411155, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,0.99,0.99
37, train, 0.9900406292322117, 0.0032771323633154262, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37, val, 0.9257809246147438, 0.02219060391574961, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,1.0,0.99
38, train, 0.9898322741952287, 0.003246793112541724, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38, val, 0.9256976259891712, 0.022233600283096067, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,1.0,0.99
39, train, 0.9909782268986352, 0.003195089372340929, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39, val, 0.9259475218658892, 0.022115849891255902, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,1.0,0.99
40, train, 0.9901656422544015, 0.0031955210222453004, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40, val, 0.9253644314868804, 0.022334626437541673, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,0.99,1.0,0.99
Test information

accuracy, mse, prec. label 0,prec. label 1,prec. label 2,prec. label 3,prec. label 4,prec. label 5,prec. label 6,prec. label 7,prec. label 8,prec. label 9
0.9275, 0.022585726448276687, 1.0,1.0,0.99,0.99,0.99,1.0,1.0,1.0,0.99,0.99
